cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos,true_label,ai_risk_score
5.0,5932,3,2,2,1,0,0,3,1,0,0,0,0,1.0756186191639699e-11
4.3,5929,3,2,2,1,0,0,3,1,0,0,0,0,1.075372992044351e-11
6.8,5915,3,2,2,1,0,0,3,1,0,0,0,0,1.0742274735954421e-11
7.5,5911,3,2,2,1,0,0,3,1,0,0,0,0,1.0739004067925264e-11
5.8,2519,3,2,2,0,1,0,3,1,0,0,0,0,1.0738965962388478e-11
6.8,5910,3,2,2,1,0,0,3,1,0,0,0,0,1.0738186556525124e-11
10.0,2502,3,2,2,0,1,0,3,1,0,0,0,0,1.0725076778394286e-11
6.5,5883,3,2,2,1,0,0,3,1,0,0,0,0,1.071613725744052e-11
5.8,5873,3,2,2,1,0,0,3,1,0,0,0,0,1.0707982344872869e-11
4.3,5861,3,2,2,1,0,0,3,1,0,0,0,0,1.0698204641080497e-11
6.8,5861,3,2,2,1,0,0,3,1,0,0,0,0,1.0698204641080497e-11
4.4,5853,3,2,2,1,0,0,3,1,0,0,0,0,1.0691691132525227e-11
6.8,2435,3,2,2,0,1,0,3,1,0,0,0,0,1.0670511742645258e-11
7.5,2387,3,2,2,0,1,0,3,1,0,0,0,0,1.0631591138059983e-11
5.1,5778,3,2,2,1,0,0,3,1,0,0,0,0,1.0630819525178557e-11
6.5,2372,3,2,2,0,1,0,3,1,0,0,0,0,1.0619457586921436e-11
9.0,5748,3,2,2,1,0,0,3,1,0,0,0,0,1.0606568030836788e-11
5.0,5746,3,2,2,1,0,0,3,1,0,0,0,0,1.0604953233005397e-11
9.3,5732,3,2,2,1,0,0,3,1,0,0,0,0,1.0593656529751644e-11
5.0,5732,3,2,2,1,0,0,3,1,0,0,0,0,1.0593656529751644e-11
5.0,2338,3,2,2,0,1,0,3,1,0,0,0,0,1.0592006113560153e-11
4.3,5728,3,2,2,1,0,0,3,1,0,0,0,0,1.0590431111060034e-11
4.3,5728,3,2,2,1,0,0,3,1,0,0,0,0,1.0590431111060034e-11
4.0,5726,3,2,2,1,0,0,3,1,0,0,0,0,1.0588818769995336e-11
6.8,5726,3,2,2,1,0,0,3,1,0,0,0,0,1.0588818769995336e-11
4.9,5718,3,2,2,1,0,0,3,1,0,0,0,0,1.0582371860073299e-11
5.0,5706,3,2,2,1,0,0,3,1,0,0,0,0,1.0572708854089909e-11
7.5,5699,3,2,2,1,0,0,3,1,0,0,0,0,1.0567076175863476e-11
6.8,2402,3,2,2,0,0,2,0,1,0,0,1,0,1.0553440332173216e-11
6.4,2283,3,2,2,0,1,0,3,1,0,0,0,0,1.0547749481298962e-11
4.3,5673,3,2,2,1,0,0,3,1,0,0,0,0,1.0546181059639613e-11
8.5,5672,3,2,2,1,0,0,3,1,0,0,0,0,1.0545378226975647e-11
9.3,5666,3,2,2,1,0,0,3,1,0,0,0,0,1.0540562514265098e-11
9.3,2263,3,2,2,0,1,0,3,1,0,0,0,0,1.05317020485469e-11
7.2,5639,3,2,2,1,0,0,3,1,0,0,0,0,1.0518919007312405e-11
6.8,5608,3,2,2,1,0,0,3,1,0,0,0,0,1.0494123854761554e-11
2.1,5601,3,2,2,1,0,0,3,1,0,0,0,0,1.0488533043195855e-11
7.1,5588,3,2,2,1,0,0,3,1,0,0,0,0,1.047815800847845e-11
3.5,5585,3,2,2,1,0,0,3,1,0,0,0,0,1.0475765227501515e-11
7.5,5585,3,2,2,1,0,0,3,1,0,0,0,0,1.0475765227501515e-11
7.5,5580,3,2,2,1,0,0,3,1,0,0,0,0,1.047177847339556e-11
4.0,5554,3,2,2,1,0,0,3,1,0,0,0,0,1.0451071796862656e-11
5.8,5536,3,2,2,1,0,0,3,1,0,0,0,0,1.0436760395788162e-11
5.0,5510,3,2,2,1,0,0,3,1,0,0,0,0,1.041612296327218e-11
3.5,5505,3,2,2,1,0,0,3,1,0,0,0,0,1.0412158907177936e-11
6.8,5448,3,2,2,1,0,0,3,1,0,0,0,0,1.0367075154852035e-11
9.3,5445,3,2,2,1,0,0,3,1,0,0,0,0,1.0364707740636818e-11
4.3,5445,3,2,2,1,0,0,3,1,0,0,0,0,1.0364707740636818e-11
6.8,5428,3,2,2,1,0,0,3,1,0,0,0,0,1.0351302601505177e-11
9.3,4487,3,1,2,0,0,2,3,0,0,0,1,0,1.0343990084581873e-11
7.8,5409,3,2,2,1,0,0,3,1,0,0,0,0,1.0336340903140526e-11
4.3,5406,3,2,2,1,0,0,3,1,0,0,0,0,1.0333980507366223e-11
5.0,5356,3,2,2,1,0,0,3,1,0,0,0,0,1.0294719838587504e-11
6.4,5353,3,2,2,1,0,0,3,1,0,0,0,0,1.0292368947355069e-11
7.8,5353,3,2,2,1,0,0,3,1,0,0,0,0,1.0292368947355069e-11
7.5,5350,3,2,2,1,0,0,3,1,0,0,0,0,1.0290018592969645e-11
4.3,5339,3,2,2,1,0,0,3,1,0,0,0,0,1.0281405217933225e-11
6.5,5339,3,2,2,1,0,0,3,1,0,0,0,0,1.0281405217933225e-11
5.0,5308,3,2,2,1,0,0,3,1,0,0,0,0,1.0257169931908385e-11
4.3,5293,3,2,2,1,0,0,3,1,0,0,0,0,1.0245463697696716e-11
5.0,5265,3,2,2,1,0,0,3,1,0,0,0,0,1.0223647794171414e-11
6.8,5259,3,2,2,1,0,0,3,1,0,0,0,0,1.0218979004719687e-11
5.4,5258,3,2,2,1,0,0,3,1,0,0,0,0,1.021820108045597e-11
5.4,5257,3,2,2,1,0,0,3,1,0,0,0,0,1.0217423215411936e-11
9.0,5257,3,2,2,1,0,0,3,1,0,0,0,0,1.0217423215411936e-11
4.3,5252,3,2,2,1,0,0,3,1,0,0,0,0,1.0213534778331667e-11
3.5,5248,3,2,2,1,0,0,3,1,0,0,0,0,1.02104250941645e-11
9.0,5243,3,2,2,1,0,0,3,1,0,0,0,0,1.020653932035398e-11
7.2,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.0,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.8,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.1,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
5.0,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.8,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
3.5,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
5.4,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.8,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.8,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
9.0,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
2.1,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
5.4,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
1.2,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
7.1,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
6.6,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
2.1,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
9.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
5.0,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
7.5,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
9.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
7.5,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
9.3,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
3.5,5213,3,2,2,1,0,0,3,1,0,0,0,0,1.0183255712726928e-11
4.3,9381,3,1,2,0,0,2,3,1,0,0,1,0,1.0165821470726064e-11
5.0,5178,3,2,2,1,0,0,3,1,0,0,0,0,1.0156158627524072e-11
7.5,5177,3,2,2,1,0,0,3,1,0,0,0,0,1.015538548548901e-11
4.3,5466,3,2,2,0,1,0,2,1,0,0,0,0,1.0143754533029941e-11
7.8,3279,3,1,2,0,0,2,3,0,0,0,0,0,1.0130481398724757e-11
4.3,5144,3,2,2,1,0,0,3,1,0,0,0,0,1.0129904789629454e-11
6.5,5140,3,2,2,1,0,0,3,1,0,0,0,0,1.0126820568033023e-11
4.0,5139,3,2,2,1,0,0,3,1,0,0,0,0,1.0126049659370621e-11
6.8,5139,3,2,2,1,0,0,3,1,0,0,0,0,1.0126049659370621e-11
5.0,5139,3,2,2,1,0,0,3,1,0,0,0,0,1.0126049659370621e-11
9.3,5139,3,2,2,1,0,0,3,1,0,0,0,0,1.0126049659370621e-11
5.0,5138,3,2,2,1,0,0,3,1,0,0,0,0,1.0125278809394122e-11
6.8,5132,3,2,2,1,0,0,3,1,0,0,0,0,1.0120654941685372e-11
9.0,5130,3,2,2,1,0,0,3,1,0,0,0,0,1.0119114121732623e-11
5.0,5130,3,2,2,1,0,0,3,1,0,0,0,0,1.0119114121732623e-11
5.4,5130,3,2,2,1,0,0,3,1,0,0,0,0,1.0119114121732623e-11
7.5,5130,3,2,2,1,0,0,3,1,0,0,0,0,1.0119114121732623e-11
6.8,2269,2,2,1,1,1,1,2,0,0,0,0,0,1.0109868211329813e-11
7.5,2269,2,2,1,1,1,1,2,0,0,0,0,0,1.0109868211329813e-11
7.6,2269,2,2,1,1,1,1,2,0,0,0,0,0,1.0109868211329813e-11
4.3,5107,3,2,2,1,0,0,3,1,0,0,0,0,1.0101411543896174e-11
7.6,5076,3,2,2,1,0,0,3,1,0,0,0,0,1.0077600538218276e-11
4.6,3185,3,1,2,0,0,2,3,0,0,0,0,0,1.0058245798492763e-11
4.0,5032,3,2,2,1,0,0,3,1,0,0,0,0,1.0043900608579735e-11
4.3,5028,3,2,2,1,0,0,3,1,0,0,0,0,1.0040842572417231e-11
8.3,3097,3,1,2,0,0,2,3,0,0,0,0,0,9.991087862957096e-12
4.3,3097,3,1,2,0,0,2,3,0,0,0,0,0,9.991087862957096e-12
7.5,4943,3,2,2,1,0,0,3,1,0,0,0,0,9.976078963283169e-12
2.1,4936,3,2,2,1,0,0,3,1,0,0,0,0,9.970764143444783e-12
5.0,4928,3,2,2,1,0,0,3,1,0,0,0,0,9.964693530689671e-12
2.1,4922,3,2,2,1,0,0,3,1,0,0,0,0,9.960142996772384e-12
4.3,4921,3,2,2,1,0,0,3,1,0,0,0,0,9.95938477651328e-12
4.3,4917,3,2,2,1,0,0,3,1,0,0,0,0,9.956352472631718e-12
5.0,4916,3,2,2,1,0,0,3,1,0,0,0,0,9.955594540927929e-12
4.3,4916,3,2,2,1,0,0,3,1,0,0,0,0,9.955594540927929e-12
10.0,4915,3,2,2,1,0,0,3,1,0,0,0,0,9.954836666922166e-12
7.6,4911,3,2,2,1,0,0,3,1,0,0,0,0,9.951805747789687e-12
3.5,4911,3,2,2,1,0,0,3,1,0,0,0,0,9.951805747789687e-12
5.0,3045,3,1,2,0,0,2,3,0,0,0,0,0,9.951614590520058e-12
10.0,4908,3,2,2,1,0,0,3,1,0,0,0,0,9.949533164052954e-12
4.3,3038,3,1,2,0,0,2,3,0,0,0,0,0,9.946312804232786e-12
7.5,3038,3,1,2,0,0,2,3,0,0,0,0,0,9.946312804232786e-12
5.4,3036,3,1,2,0,0,2,3,0,0,0,0,0,9.944798527013245e-12
3.5,3476,2,2,1,1,1,1,3,1,0,0,0,0,9.942546838156943e-12
5.0,4896,3,2,2,1,0,0,3,1,0,0,0,0,9.94044801756902e-12
6.5,3027,3,1,2,0,0,2,3,0,0,0,0,0,9.937987131967285e-12
5.0,4890,3,2,2,1,0,0,3,1,0,0,0,0,9.935908555746367e-12
3.5,4890,3,2,2,1,0,0,3,1,0,0,0,0,9.935908555746367e-12
3.5,4874,3,2,2,1,0,0,3,1,0,0,0,0,9.923813456396133e-12
9.3,4870,3,2,2,1,0,0,3,1,0,0,0,0,9.92079198280711e-12
6.8,4857,3,2,2,1,0,0,3,1,0,0,0,0,9.910978545520843e-12
6.9,4854,3,2,2,1,0,0,3,1,0,0,0,0,9.908715285040437e-12
5.0,4845,3,2,2,1,0,0,3,1,0,0,0,0,9.901928604141632e-12
4.3,4837,3,2,2,1,0,0,3,1,0,0,0,0,9.895899901304042e-12
6.8,4834,3,2,2,1,0,0,3,1,0,0,0,0,9.893640084166731e-12
5.5,4833,3,2,2,1,0,0,3,1,0,0,0,0,9.892886926471051e-12
4.3,2962,3,1,2,0,0,2,3,0,0,0,0,0,9.88893204470119e-12
1.9,4792,3,2,2,1,0,0,3,1,0,0,0,0,9.862056775851911e-12
9.3,4786,3,2,2,1,0,0,3,1,0,0,0,0,9.857553112622013e-12
9.3,4783,3,2,2,1,0,0,3,1,0,0,0,0,9.855302052316431e-12
5.0,4776,3,2,2,1,0,0,3,1,0,0,0,0,9.850051577149413e-12
9.3,4746,3,2,2,1,0,0,3,1,0,0,0,0,9.827581205084136e-12
5.5,4746,3,2,2,1,0,0,3,1,0,0,0,0,9.827581205084136e-12
6.8,4737,3,2,2,1,0,0,3,1,0,0,0,0,9.820850094569061e-12
5.0,4725,3,2,2,1,0,0,3,1,0,0,0,0,9.811882451541516e-12
6.5,3606,3,2,1,1,0,1,3,1,0,0,0,0,9.811197198776995e-12
9.3,4724,3,2,2,1,0,0,3,1,0,0,0,0,9.81113551768152e-12
6.5,4722,3,2,2,1,0,0,3,1,0,0,0,0,9.809641820539343e-12
4.6,4721,3,2,2,1,0,0,3,1,0,0,0,0,9.808895057248367e-12
10.0,4678,3,2,2,1,0,0,3,1,0,0,0,0,9.776837956377505e-12
7.5,3737,3,1,2,0,0,2,3,0,0,0,1,0,9.76993126107888e-12
7.5,4627,3,2,2,1,0,0,3,1,0,0,0,0,9.73895253485639e-12
7.8,3669,3,1,2,0,0,2,3,0,0,0,1,0,9.719485679253401e-12
7.5,2719,3,1,2,0,0,2,3,0,0,0,0,0,9.70767656157575e-12
5.0,4577,3,2,2,1,0,0,3,1,0,0,0,0,9.70195248541268e-12
4.3,4569,3,2,2,1,0,0,3,1,0,0,0,0,9.696045536290074e-12
4.3,4558,3,2,2,1,0,0,3,1,0,0,0,0,9.687929353037502e-12
4.9,4557,3,2,2,1,0,0,3,1,0,0,0,0,9.687191855161695e-12
9.3,4550,3,2,2,1,0,0,3,1,0,0,0,0,9.682030941776831e-12
9.3,4546,3,2,2,1,0,0,3,1,0,0,0,0,9.679083082981699e-12
6.5,4537,3,2,2,1,0,0,3,1,0,0,0,0,9.672453681854889e-12
4.3,4525,3,2,2,1,0,0,3,1,0,0,0,0,9.663621542988692e-12
4.3,4521,3,2,2,1,0,0,3,1,0,0,0,0,9.660679289247754e-12
6.5,3090,3,2,2,1,0,0,2,0,0,0,0,0,9.657163838237117e-12
10.0,4516,3,2,2,1,0,0,3,1,0,0,0,0,9.657002731785375e-12
7.5,2641,3,1,2,0,0,2,3,0,0,0,0,0,9.650203086384802e-12
4.6,4498,3,2,2,1,0,0,3,1,0,0,0,0,9.643778706349524e-12
5.0,4490,3,2,2,1,0,0,3,1,0,0,0,0,9.637907175824881e-12
7.5,4490,3,2,2,1,0,0,3,1,0,0,0,0,9.637907175824881e-12
6.8,4488,3,2,2,1,0,0,3,1,0,0,0,0,9.636439851846004e-12
7.2,3550,3,1,2,0,0,2,3,0,0,0,1,0,9.631831853447011e-12
5.0,3545,3,1,2,0,0,2,3,0,0,0,1,0,9.628166274431613e-12
4.0,4475,3,2,2,1,0,0,3,1,0,0,0,0,9.62690768966437e-12
1.9,4473,3,2,2,1,0,0,3,1,0,0,0,0,9.625442040303177e-12
5.0,4466,3,2,2,1,0,0,3,1,0,0,0,0,9.620314024526907e-12
9.3,4450,3,2,2,1,0,0,3,1,0,0,0,0,9.608603102143281e-12
4.9,4449,3,2,2,1,0,0,3,1,0,0,0,0,9.607871643013017e-12
4.3,4432,3,2,2,1,0,0,3,1,0,0,0,0,9.595445353786484e-12
7.8,4425,3,2,2,1,0,0,3,1,0,0,0,0,9.59033331893684e-12
4.3,4419,3,2,2,1,0,0,3,1,0,0,0,0,9.585953742494121e-12
2.1,4410,3,2,2,1,0,0,3,1,0,0,0,0,9.579388127549137e-12
5.0,4402,3,2,2,1,0,0,3,1,0,0,0,0,9.573555800666594e-12
4.3,4401,3,2,2,1,0,0,3,1,0,0,0,0,9.572827009527543e-12
6.8,4400,3,2,2,1,0,0,3,1,0,0,0,0,9.57209827386804e-12
6.8,4394,3,2,2,1,0,0,3,1,0,0,0,0,9.567727024745254e-12
7.5,4393,3,2,2,1,0,0,3,1,0,0,0,0,9.566998677324464e-12
4.4,4393,3,2,2,1,0,0,3,1,0,0,0,0,9.566998677324464e-12
9.0,2522,3,1,2,0,0,2,3,0,0,0,0,0,9.563174075977813e-12
5.0,4376,3,2,2,1,0,0,3,1,0,0,0,0,9.55462525092875e-12
5.0,2945,3,2,2,1,0,0,2,0,0,0,0,0,9.551148392212065e-12
5.0,2502,3,1,2,0,0,2,3,0,0,0,0,0,9.54862458433955e-12
7.5,4358,3,2,2,1,0,0,3,1,0,0,0,0,9.541541418309294e-12
9.0,4357,3,2,2,1,0,0,3,1,0,0,0,0,9.540815064279159e-12
9.3,4346,3,2,2,1,0,0,3,1,0,0,0,0,9.532828818427613e-12
5.8,4338,3,2,2,1,0,0,3,1,0,0,0,0,9.527024838774206e-12
2.1,4311,3,2,2,1,0,0,3,1,0,0,0,0,9.507462483533766e-12
4.3,4311,3,2,2,1,0,0,3,1,0,0,0,0,9.507462483533766e-12
6.8,4307,3,2,2,1,0,0,3,1,0,0,0,0,9.504567775071388e-12
7.5,4300,3,2,2,1,0,0,3,1,0,0,0,0,9.49950415583259e-12
7.5,8490,3,1,2,0,0,2,3,1,0,0,1,0,9.499136591688926e-12
4.3,4299,3,2,2,1,0,0,3,1,0,0,0,0,9.498781001907655e-12
6.4,4282,3,2,2,1,0,0,3,1,0,0,0,0,9.486495804476332e-12
7.2,4278,3,2,2,1,0,0,3,1,0,0,0,0,9.483607479675432e-12
6.8,4278,3,2,2,1,0,0,3,1,0,0,0,0,9.483607479675432e-12
6.4,4278,3,2,2,1,0,0,3,1,0,0,0,0,9.483607479675432e-12
7.8,4275,3,2,2,1,0,0,3,1,0,0,0,0,9.481441813195391e-12
5.8,4271,3,2,2,1,0,0,3,1,0,0,0,0,9.478555027167991e-12
7.5,4271,3,2,2,1,0,0,3,1,0,0,0,0,9.478555027167991e-12
4.3,4271,3,2,2,1,0,0,3,1,0,0,0,0,9.478555027167991e-12
6.5,4265,3,2,2,1,0,0,3,1,0,0,0,0,9.474226496039177e-12
4.3,4265,3,2,2,1,0,0,3,1,0,0,0,0,9.474226496039177e-12
9.3,4264,3,2,2,1,0,0,3,1,0,0,0,0,9.473505266387058e-12
5.0,4245,3,2,2,1,0,0,3,1,0,0,0,0,9.45981232997995e-12
4.3,4241,3,2,2,1,0,0,3,1,0,0,0,0,9.456932129416286e-12
5.0,4238,3,2,2,1,0,0,3,1,0,0,0,0,9.454772554490751e-12
7.6,4235,3,2,2,1,0,0,3,1,0,0,0,0,9.452613472723443e-12
4.3,4228,3,2,2,1,0,0,3,1,0,0,0,0,9.447577532471331e-12
2.1,4227,3,2,2,1,0,0,3,1,0,0,0,0,9.446858331483398e-12
4.0,4225,3,2,2,1,0,0,3,1,0,0,0,0,9.44542009375157e-12
4.3,2351,3,1,2,0,0,2,3,0,0,0,0,0,9.439488012137929e-12
4.3,4216,3,2,2,1,0,0,3,1,0,0,0,0,9.438950733164841e-12
4.3,4214,3,2,2,1,0,0,3,1,0,0,0,0,9.437513699325977e-12
4.4,4201,3,2,2,1,0,0,3,1,0,0,0,0,9.42817831068088e-12
6.8,2772,3,2,2,1,0,0,2,0,0,0,0,0,9.426182555033665e-12
7.5,3265,3,1,2,0,0,2,3,0,0,0,1,0,9.42510482563833e-12
4.3,2760,3,2,2,1,0,0,2,0,0,0,0,0,9.417575291970685e-12
4.6,4180,3,2,2,1,0,0,3,1,0,0,0,0,9.413117570447185e-12
4.0,4175,3,2,2,1,0,0,3,1,0,0,0,0,9.409535227362221e-12
7.5,4173,3,2,2,1,0,0,3,1,0,0,0,0,9.408102671889616e-12
7.5,4165,3,2,2,1,0,0,3,1,0,0,0,0,9.402374630662175e-12
7.5,4165,3,2,2,1,0,0,3,1,0,0,0,0,9.402374630662175e-12
7.5,4165,3,2,2,1,0,0,3,1,0,0,0,0,9.402374630662175e-12
4.0,4160,3,2,2,1,0,0,3,1,0,0,0,0,9.398796376009737e-12
7.5,4159,3,2,2,1,0,0,3,1,0,0,0,0,9.39808088850876e-12
7.2,4153,3,2,2,1,0,0,3,1,0,0,0,0,9.393789107160052e-12
9.0,3221,3,1,2,0,0,2,3,0,0,0,1,0,9.39358686972655e-12
6.8,4150,3,2,2,1,0,0,3,1,0,0,0,0,9.391643951507674e-12
10.0,4143,3,2,2,1,0,0,3,1,0,0,0,0,9.386640493157729e-12
5.0,4131,3,2,2,1,0,0,3,1,0,0,0,0,9.378069336856594e-12
7.8,3195,3,1,2,0,0,2,3,0,0,0,1,0,9.375012186802387e-12
4.3,4117,3,2,2,1,0,0,3,1,0,0,0,0,9.36807954585384e-12
10.0,4111,3,2,2,1,0,0,3,1,0,0,0,0,9.36380146508979e-12
7.5,4106,3,2,2,1,0,0,3,1,0,0,0,0,9.360237890198009e-12
3.5,4096,3,2,2,1,0,0,3,1,0,0,0,0,9.353114808459384e-12
6.8,4092,3,2,2,1,0,0,3,1,0,0,0,0,9.35026709376855e-12
7.2,4082,3,2,2,1,0,0,3,1,0,0,0,0,9.343151599742712e-12
8.3,4081,3,2,2,1,0,0,3,1,0,0,0,0,9.34244034822476e-12
5.0,4076,3,2,2,1,0,0,3,1,0,0,0,0,9.338884902717183e-12
5.0,4062,3,2,2,1,0,0,3,1,0,0,0,0,9.328936852108141e-12
6.8,4062,3,2,2,1,0,0,3,1,0,0,0,0,9.328936852108141e-12
7.2,4060,3,2,2,1,0,0,3,1,0,0,0,0,9.327516567341872e-12
4.3,4052,3,2,2,1,0,0,3,1,0,0,0,0,9.321837590261214e-12
5.4,4052,3,2,2,1,0,0,3,1,0,0,0,0,9.321837590261214e-12
2.1,4046,3,2,2,1,0,0,3,1,0,0,0,0,9.317580626612976e-12
7.5,4039,3,2,2,1,0,0,3,1,0,0,0,0,9.312616625972808e-12
9.3,4020,3,2,2,1,0,0,3,1,0,0,0,0,9.29915623685006e-12
1.9,4017,3,2,2,1,0,0,3,1,0,0,0,0,9.297032691458922e-12
5.0,4010,3,2,2,1,0,0,3,1,0,0,0,0,9.292079637862688e-12
6.8,3071,3,1,2,0,0,2,3,0,0,0,1,0,9.286929281867943e-12
7.5,3053,3,1,2,0,0,2,3,0,0,0,1,0,9.274212024510212e-12
6.8,3972,3,2,2,1,0,0,3,1,0,0,0,0,9.265237640291617e-12
7.5,3970,3,2,2,1,0,0,3,1,0,0,0,0,9.263827053417146e-12
5.4,3969,3,2,2,1,0,0,3,1,0,0,0,0,9.263121840514981e-12
9.3,3968,3,2,2,1,0,0,3,1,0,0,0,0,9.262416681297457e-12
6.8,3033,3,1,2,0,0,2,3,0,0,0,1,0,9.260102162112008e-12
5.0,3937,3,2,2,1,0,0,3,1,0,0,0,0,9.24058335085337e-12
6.8,3931,3,2,2,1,0,0,3,1,0,0,0,0,9.236363493230643e-12
3.5,3926,3,2,2,1,0,0,3,1,0,0,0,0,9.232848417312113e-12
4.3,3913,3,2,2,1,0,0,3,1,0,0,0,0,9.22371547922861e-12
9.0,3911,3,2,2,1,0,0,3,1,0,0,0,0,9.222311213899e-12
6.5,3910,3,2,2,1,0,0,3,1,0,0,0,0,9.221609161408349e-12
7.5,3908,3,2,2,1,0,0,3,1,0,0,0,0,9.22020521675527e-12
4.3,2962,3,1,2,0,0,2,3,0,0,0,1,0,9.210185298259838e-12
6.9,3886,3,2,2,1,0,0,3,1,0,0,0,0,9.204775925496595e-12
4.6,3885,3,2,2,1,0,0,3,1,0,0,0,0,9.204075207887472e-12
4.3,3874,3,2,2,1,0,0,3,1,0,0,0,0,9.196370833895197e-12
6.8,2940,3,1,2,0,0,2,3,0,0,0,1,0,9.194772774549956e-12
6.8,3858,3,2,2,1,0,0,3,1,0,0,0,0,9.185175982586577e-12
9.3,2736,3,2,1,1,0,1,3,1,0,0,0,0,9.18243712792692e-12
7.5,3848,3,2,2,1,0,0,3,1,0,0,0,0,9.17818612185052e-12
3.5,3845,3,2,2,1,0,0,3,1,0,0,0,0,9.176090201065704e-12
6.8,2912,3,1,2,0,0,2,3,0,0,0,1,0,9.1751941315813e-12
7.5,3838,3,2,2,1,0,0,3,1,0,0,0,0,9.171201580354334e-12
4.3,4314,2,1,2,1,1,0,0,1,0,0,0,0,9.1669853156788e-12
9.3,3824,3,2,2,1,0,0,3,1,0,0,0,0,9.161432150875729e-12
7.2,2393,3,2,2,1,0,0,2,0,0,0,0,0,9.158098372271694e-12
9.3,3809,3,2,2,1,0,0,3,1,0,0,0,0,9.150976452940931e-12
2.1,3755,3,2,2,1,0,0,3,1,0,0,0,0,9.113434646351214e-12
3.5,3750,3,2,2,1,0,0,3,1,0,0,0,0,9.109966353371496e-12
5.4,3740,3,2,2,1,0,0,3,1,0,0,0,0,9.10303372668696e-12
7.5,3732,3,2,2,1,0,0,3,1,0,0,0,0,9.09749142402525e-12
9.0,3718,3,2,2,1,0,0,3,1,0,0,0,0,9.087800512739466e-12
7.5,2785,3,1,2,0,0,2,3,0,0,0,1,0,9.08691306497658e-12
9.3,3712,3,2,2,1,0,0,3,1,0,0,0,0,9.083650425801075e-12
9.0,3711,3,2,2,1,0,0,3,1,0,0,0,0,9.082958928923803e-12
7.5,3708,3,2,2,1,0,0,3,1,0,0,0,0,9.080884754119105e-12
3.5,3706,3,2,2,1,0,0,3,1,0,0,0,0,9.079502234065108e-12
9.3,3706,3,2,2,1,0,0,3,1,0,0,0,0,9.079502234065108e-12
5.0,2582,3,2,1,1,0,1,3,1,0,0,0,0,9.075412992028784e-12
4.3,3689,3,2,2,1,0,0,3,1,0,0,0,0,9.06775930857801e-12
9.3,3689,3,2,2,1,0,0,3,1,0,0,0,0,9.06775930857801e-12
7.5,3678,3,2,2,1,0,0,3,1,0,0,0,0,9.060169039332344e-12
6.0,3677,3,2,2,1,0,0,3,1,0,0,0,0,9.059479329985928e-12
4.3,3676,3,2,2,1,0,0,3,1,0,0,0,0,9.058789673143937e-12
4.4,3643,3,2,2,1,0,0,3,1,0,0,0,0,9.036060426199336e-12
6.4,2711,3,1,2,0,0,2,3,0,0,0,1,0,9.035865890251302e-12
4.3,2522,3,2,1,1,0,1,3,1,0,0,0,0,9.034053756431845e-12
6.8,3639,3,2,2,1,0,0,3,1,0,0,0,0,9.033309244101187e-12
5.0,3639,3,2,2,1,0,0,3,1,0,0,0,0,9.033309244101187e-12
